source,target,book,chapter_order,scene_idx,heading_id,pov
Ruthar,Zahel,Words of Radiance,33,2,chapter_26,Adolin
Sadeas,Zahel,Words of Radiance,33,2,chapter_26,Adolin
Balat,Helaran,Words of Radiance,34,1,chapter_27,Shallan
Balat,Jushu,Words of Radiance,34,1,chapter_27,Shallan
Balat,Shallan,Words of Radiance,34,1,chapter_27,Shallan
Helaran,Jushu,Words of Radiance,34,1,chapter_27,Shallan
Helaran,Shallan,Words of Radiance,34,1,chapter_27,Shallan
Jushu,Shallan,Words of Radiance,34,1,chapter_27,Shallan
Dalinar,Jasnah,Words of Radiance,35,1,chapter_28,Shallan
Dalinar,Kaladin,Words of Radiance,35,1,chapter_28,Shallan
Dalinar,Rock,Words of Radiance,35,1,chapter_28,Shallan
Dalinar,Shallan,Words of Radiance,35,1,chapter_28,Shallan
Dalinar,Tyn,Words of Radiance,35,1,chapter_28,Shallan
Dalinar,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Jasnah,Kaladin,Words of Radiance,35,1,chapter_28,Shallan
Jasnah,Rock,Words of Radiance,35,1,chapter_28,Shallan
Jasnah,Shallan,Words of Radiance,35,1,chapter_28,Shallan
Jasnah,Tyn,Words of Radiance,35,1,chapter_28,Shallan
Jasnah,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Kaladin,Rock,Words of Radiance,35,1,chapter_28,Shallan
Kaladin,Shallan,Words of Radiance,35,1,chapter_28,Shallan
Kaladin,Tyn,Words of Radiance,35,1,chapter_28,Shallan
Kaladin,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Rock,Shallan,Words of Radiance,35,1,chapter_28,Shallan
Rock,Tyn,Words of Radiance,35,1,chapter_28,Shallan
Rock,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Shallan,Tyn,Words of Radiance,35,1,chapter_28,Shallan
Shallan,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Tyn,Vathah,Words of Radiance,35,1,chapter_28,Shallan
Adolin,Amaram,Words of Radiance,36,1,chapter_29,Sadeas
Adolin,Dalinar,Words of Radiance,36,1,chapter_29,Sadeas
Adolin,Hatham,Words of Radiance,36,1,chapter_29,Sadeas
Adolin,Roion,Words of Radiance,36,1,chapter_29,Sadeas
Adolin,Sadeas,Words of Radiance,36,1,chapter_29,Sadeas
Amaram,Dalinar,Words of Radiance,36,1,chapter_29,Sadeas
Amaram,Hatham,Words of Radiance,36,1,chapter_29,Sadeas
Amaram,Roion,Words of Radiance,36,1,chapter_29,Sadeas
Amaram,Sadeas,Words of Radiance,36,1,chapter_29,Sadeas
Dalinar,Hatham,Words of Radiance,36,1,chapter_29,Sadeas
Dalinar,Roion,Words of Radiance,36,1,chapter_29,Sadeas
Dalinar,Sadeas,Words of Radiance,36,1,chapter_29,Sadeas
Hatham,Roion,Words of Radiance,36,1,chapter_29,Sadeas
Hatham,Sadeas,Words of Radiance,36,1,chapter_29,Sadeas
Roion,Sadeas,Words of Radiance,36,1,chapter_29,Sadeas
Adolin,Aladar,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Dalinar,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Elhokar,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Gavilar,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Hatham,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Dalinar,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Elhokar,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Gavilar,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Hatham,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Aladar,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Elhokar,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Gavilar,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Hatham,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Dalinar,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Gavilar,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Hatham,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Elhokar,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Hatham,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Gavilar,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Hatham,Ialai,Words of Radiance,36,2,chapter_29,Sadeas
Hatham,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Hatham,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Hatham,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Hatham,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Ialai,Roion,Words of Radiance,36,2,chapter_29,Sadeas
Ialai,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Ialai,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Ialai,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Roion,Ruthar,Words of Radiance,36,2,chapter_29,Sadeas
Roion,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Roion,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Ruthar,Sadeas,Words of Radiance,36,2,chapter_29,Sadeas
Ruthar,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Sadeas,Thanadal,Words of Radiance,36,2,chapter_29,Sadeas
Adolin,Ash,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Dalinar,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Gaz,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Jasnah,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Pattern,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Adolin,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Ash,Dalinar,Words of Radiance,37,1,chapter_30,Shallan
Ash,Gaz,Words of Radiance,37,1,chapter_30,Shallan
Ash,Jasnah,Words of Radiance,37,1,chapter_30,Shallan
Ash,Pattern,Words of Radiance,37,1,chapter_30,Shallan
Ash,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Ash,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Ash,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Ash,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Ash,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Gaz,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Jasnah,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Pattern,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Jasnah,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Pattern,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Gaz,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Pattern,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Jasnah,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Pattern,Renarin,Words of Radiance,37,1,chapter_30,Shallan
Pattern,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Pattern,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Pattern,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Pattern,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Renarin,Shalash,Words of Radiance,37,1,chapter_30,Shallan
Renarin,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Renarin,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Renarin,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Shalash,Shallan,Words of Radiance,37,1,chapter_30,Shallan
Shalash,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Shalash,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Shallan,Tyn,Words of Radiance,37,1,chapter_30,Shallan
Shallan,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Tyn,Vathah,Words of Radiance,37,1,chapter_30,Shallan
Dalinar,Kaladin,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Leyten,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Rock,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Sadeas,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Sigzil,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Dalinar,Teft,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Leyten,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Rock,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Sadeas,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Sigzil,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Kaladin,Teft,Words of Radiance,38,1,chapter_31,Shallan
Leyten,Rock,Words of Radiance,38,1,chapter_31,Shallan
Leyten,Sadeas,Words of Radiance,38,1,chapter_31,Shallan
Leyten,Sigzil,Words of Radiance,38,1,chapter_31,Shallan
Leyten,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Leyten,Teft,Words of Radiance,38,1,chapter_31,Shallan
Rock,Sadeas,Words of Radiance,38,1,chapter_31,Shallan
Rock,Sigzil,Words of Radiance,38,1,chapter_31,Shallan
Rock,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Rock,Teft,Words of Radiance,38,1,chapter_31,Shallan
Sadeas,Sigzil,Words of Radiance,38,1,chapter_31,Shallan
Sadeas,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Sadeas,Teft,Words of Radiance,38,1,chapter_31,Shallan
Sigzil,Talenel,Words of Radiance,38,1,chapter_31,Shallan
Sigzil,Teft,Words of Radiance,38,1,chapter_31,Shallan
Talenel,Teft,Words of Radiance,38,1,chapter_31,Shallan
Shallan,Tyn,Words of Radiance,38,2,chapter_31,Shallan
Shallan,Valam,Words of Radiance,38,2,chapter_31,Shallan
Tyn,Valam,Words of Radiance,38,2,chapter_31,Shallan
Adolin,Dalinar,Words of Radiance,39,1,chapter_32,Kaladin
Adolin,Kaladin,Words of Radiance,39,1,chapter_32,Kaladin
Adolin,Navani,Words of Radiance,39,1,chapter_32,Kaladin
Adolin,Renarin,Words of Radiance,39,1,chapter_32,Kaladin
Adolin,Syl,Words of Radiance,39,1,chapter_32,Kaladin
Dalinar,Kaladin,Words of Radiance,39,1,chapter_32,Kaladin
Dalinar,Navani,Words of Radiance,39,1,chapter_32,Kaladin
Dalinar,Renarin,Words of Radiance,39,1,chapter_32,Kaladin
Dalinar,Syl,Words of Radiance,39,1,chapter_32,Kaladin
Kaladin,Navani,Words of Radiance,39,1,chapter_32,Kaladin
Kaladin,Renarin,Words of Radiance,39,1,chapter_32,Kaladin
Kaladin,Syl,Words of Radiance,39,1,chapter_32,Kaladin
Navani,Renarin,Words of Radiance,39,1,chapter_32,Kaladin
Navani,Syl,Words of Radiance,39,1,chapter_32,Kaladin
Renarin,Syl,Words of Radiance,39,1,chapter_32,Kaladin
Pattern,Shallan,Words of Radiance,39,2,chapter_32,Kaladin
Pattern,Tyn,Words of Radiance,39,2,chapter_32,Kaladin
Shallan,Tyn,Words of Radiance,39,2,chapter_32,Kaladin
Adolin,Beld,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Dalinar,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Elhokar,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Eth,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Hobber,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Adolin,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Dalinar,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Elhokar,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Eth,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Hobber,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Beld,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Elhokar,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Eth,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Hobber,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Dalinar,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Eth,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Hobber,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Elhokar,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Hobber,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Eth,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Kaladin,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Hobber,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Mart,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Mart,Moash,Words of Radiance,39,3,chapter_32,Kaladin
Mart,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Mart,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Mart,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Moash,Navani,Words of Radiance,39,3,chapter_32,Kaladin
Moash,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Moash,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Navani,Renarin,Words of Radiance,39,3,chapter_32,Kaladin
Navani,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Renarin,Syl,Words of Radiance,39,3,chapter_32,Kaladin
Kaladin,Szeth,Words of Radiance,40,1,chapter_33,Kaladin
Adolin,Dalinar,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Elhokar,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Eth,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Kaladin,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Mart,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Elhokar,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Eth,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Kaladin,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Mart,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Dalinar,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Eth,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Kaladin,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Mart,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Elhokar,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Kaladin,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Mart,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Eth,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Mart,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Kaladin,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Mart,Moash,Words of Radiance,40,2,chapter_33,Kaladin
Mart,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Mart,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Mart,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Mart,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Moash,Navani,Words of Radiance,40,2,chapter_33,Kaladin
Moash,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Moash,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Moash,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Navani,Renarin,Words of Radiance,40,2,chapter_33,Kaladin
Navani,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Navani,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Renarin,Syl,Words of Radiance,40,2,chapter_33,Kaladin
Renarin,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Syl,Szeth,Words of Radiance,40,2,chapter_33,Kaladin
Adolin,Elhokar,Words of Radiance,40,3,chapter_33,Kaladin
Adolin,Kaladin,Words of Radiance,40,3,chapter_33,Kaladin
Adolin,Navani,Words of Radiance,40,3,chapter_33,Kaladin
Adolin,Renarin,Words of Radiance,40,3,chapter_33,Kaladin
Elhokar,Kaladin,Words of Radiance,40,3,chapter_33,Kaladin
Elhokar,Navani,Words of Radiance,40,3,chapter_33,Kaladin
Elhokar,Renarin,Words of Radiance,40,3,chapter_33,Kaladin
Kaladin,Navani,Words of Radiance,40,3,chapter_33,Kaladin
Kaladin,Renarin,Words of Radiance,40,3,chapter_33,Kaladin
Navani,Renarin,Words of Radiance,40,3,chapter_33,Kaladin
Beld,Dalinar,Words of Radiance,40,4,chapter_33,Kaladin
Beld,Hobber,Words of Radiance,40,4,chapter_33,Kaladin
Beld,Kaladin,Words of Radiance,40,4,chapter_33,Kaladin
Beld,Rock,Words of Radiance,40,4,chapter_33,Kaladin
Beld,Syl,Words of Radiance,40,4,chapter_33,Kaladin
Dalinar,Hobber,Words of Radiance,40,4,chapter_33,Kaladin
Dalinar,Kaladin,Words of Radiance,40,4,chapter_33,Kaladin
Dalinar,Rock,Words of Radiance,40,4,chapter_33,Kaladin
Dalinar,Syl,Words of Radiance,40,4,chapter_33,Kaladin
Hobber,Kaladin,Words of Radiance,40,4,chapter_33,Kaladin
Hobber,Rock,Words of Radiance,40,4,chapter_33,Kaladin
Hobber,Syl,Words of Radiance,40,4,chapter_33,Kaladin
Kaladin,Rock,Words of Radiance,40,4,chapter_33,Kaladin
Kaladin,Syl,Words of Radiance,40,4,chapter_33,Kaladin
Rock,Syl,Words of Radiance,40,4,chapter_33,Kaladin
Dalinar,Gaz,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Jasnah,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Pattern,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Sadeas,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Shallan,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Valam,Words of Radiance,41,1,chapter_34,Shallan
Dalinar,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Jasnah,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Pattern,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Sadeas,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Shallan,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Valam,Words of Radiance,41,1,chapter_34,Shallan
Gaz,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Pattern,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Sadeas,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Shallan,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Valam,Words of Radiance,41,1,chapter_34,Shallan
Jasnah,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Pattern,Sadeas,Words of Radiance,41,1,chapter_34,Shallan
Pattern,Shallan,Words of Radiance,41,1,chapter_34,Shallan
Pattern,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Pattern,Valam,Words of Radiance,41,1,chapter_34,Shallan
Pattern,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Sadeas,Shallan,Words of Radiance,41,1,chapter_34,Shallan
Sadeas,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Sadeas,Valam,Words of Radiance,41,1,chapter_34,Shallan
Sadeas,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Shallan,Tyn,Words of Radiance,41,1,chapter_34,Shallan
Shallan,Valam,Words of Radiance,41,1,chapter_34,Shallan
Shallan,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Tyn,Valam,Words of Radiance,41,1,chapter_34,Shallan
Tyn,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Valam,Vathah,Words of Radiance,41,1,chapter_34,Shallan
Kaladin,Zahel,Words of Radiance,43,1,interlude_6,Zahel
Elhokar,Ishar,Words of Radiance,44,1,interlude_7,Talk
Elhokar,Jezrien,Words of Radiance,44,1,interlude_7,Talk
Elhokar,Kalak,Words of Radiance,44,1,interlude_7,Talk
Elhokar,Talenel,Words of Radiance,44,1,interlude_7,Talk
Elhokar,Vedel,Words of Radiance,44,1,interlude_7,Talk
Elhokar,Wit,Words of Radiance,44,1,interlude_7,Talk
Ishar,Jezrien,Words of Radiance,44,1,interlude_7,Talk
Ishar,Kalak,Words of Radiance,44,1,interlude_7,Talk
Ishar,Talenel,Words of Radiance,44,1,interlude_7,Talk
Ishar,Vedel,Words of Radiance,44,1,interlude_7,Talk
Ishar,Wit,Words of Radiance,44,1,interlude_7,Talk
Jezrien,Kalak,Words of Radiance,44,1,interlude_7,Talk
